PKUID,ID,ROW,COL,SS,bay_heads_GHB_index
1405,0,86,5,0.491006284952164,1
1406,0,86,6,0.484521757345647,1
1407,0,86,7,0.474232476204634,1
1408,0,86,8,0.458113683853298,1
1409,0,86,9,0.435689529869705,1
1410,0,86,10,0.402560730930418,1
1411,0,86,11,0.370411065407097,1
1412,0,86,12,0.334444214124233,1
1413,0,86,13,0.303432076238096,1
1414,0,86,14,0.283893523272127,1
1415,0,86,15,0.268802169244736,1
1416,0,86,16,0.260402448475361,1
1417,0,86,17,0.251760768238455,1
1418,0,86,18,0.242501366185024,1
1419,0,86,19,0.233780099544674,1
1420,0,86,20,0.22283772751689,1
1421,0,86,21,0.211451548617333,1
1422,0,86,22,0.201644272776321,1
1423,0,86,23,0.190440842416137,1
1424,0,86,24,0.180401602527127,1
1425,0,86,25,0.169739640550688,1
1426,0,86,26,0.16056584729813,1
1427,0,86,27,0.153662882978097,1
1428,0,86,28,0.148245396558195,1
1429,0,86,29,0.146767736645415,1
1430,0,86,30,0.146716729970649,1
1431,0,86,31,0.148328955750912,1
1432,0,86,32,0.152222645236179,1
1433,0,86,33,0.1600601375103,1
1434,0,86,34,0.170872042886913,1
1435,0,86,35,0.183113803854212,1
1436,0,86,36,0.19828089652583,1
1437,0,86,37,0.207759448327124,1
1438,0,86,38,0.200658610323444,1
1439,0,86,39,0.186252518324181,1
1440,0,86,40,0.173498636111617,1
1441,0,86,41,0.162353905150667,1
1442,0,86,42,0.154886150034145,1
1443,0,86,43,0.149662053212523,1
1444,0,86,44,0.145356847206131,1
1445,0,86,45,0.143517016200349,1
1446,0,86,46,0.143571993568912,1
1447,0,86,47,0.142847771989182,1
1448,0,86,48,0.141591826220974,1
1449,0,86,49,0.139895145781338,1
1450,0,86,50,0.138410181971267,1
1451,0,86,51,0.135699130827561,1
1452,0,86,52,0.13483009301126,1
1453,0,86,53,0.134533920092508,1
1454,0,86,54,0.132054963614792,1
1455,0,86,55,0.128576376941055,1
1456,0,86,56,0.124679353903048,1
1457,0,86,57,0.120224202866666,1
1458,0,86,58,0.116404845262878,1
1459,0,86,59,0.112024538451806,1
1460,0,86,60,0.106379954842851,1
1461,0,86,61,0.102662865305319,1
1462,0,86,62,0.100428563426249,1
1463,0,86,63,0.0991271201055497,1
1464,0,86,64,0.0967183958273381,1
1465,0,86,65,0.0922737523214892,1
1466,0,86,66,0.0865361281903461,1
1467,0,86,67,0.0817709647817537,1
1468,0,86,68,0.0780711758416146,1
1469,0,86,69,0.0756956432014704,1
1470,0,86,70,0.0731778548797593,1
1471,0,86,71,0.06997839466203,1
1472,0,86,72,0.0663442238001153,1
1473,0,86,73,0.0617797557497397,1
1474,0,86,74,0.0573977827443741,1
1475,0,86,75,0.0534523169044405,1
1476,0,86,76,0.0476520218071528,1
1477,0,86,77,0.0424506094423123,1
1478,0,86,78,0.0357724337663967,1
1479,0,86,79,0.0269529975630576,1
1480,0,86,80,0.0167211340904032,1
1481,0,86,81,0.00440926951068832,1
1482,0,86,82,0,1
1483,0,86,83,0,1
1484,0,86,84,0,1
1485,0,86,85,-0.0572694973670878,0
1486,0,86,86,-0.0765926203457639,0
1487,0,86,87,-0.0925790258916095,0
1488,0,86,88,-0.103928936994635,0
1489,0,86,89,-0.114552194951102,0
1490,0,86,90,-0.123697407427244,0
1491,0,86,91,-0.129815020714886,0
1492,0,86,92,-0.13640938163735,0
1493,0,86,93,-0.0925621085916646,0
1494,0,86,94,-0.0652861526468769,0
1495,0,86,95,-0.0453218568873126,0
1496,0,86,96,-0.0336359154171078,0
1497,0,86,97,-0.025275284025156,0
1498,0,86,98,-0.0199145705255432,0
1499,0,86,99,-0.0201274406545053,0
1500,0,86,100,-0.0246647400290385,0
1501,0,85,1,0.511745161376894,1
1502,0,85,2,0.506205295212567,1
1503,0,85,3,0.501080133020878,1
1504,0,85,4,0.495068755466491,1
1505,0,85,5,0.48879415448755,1
1506,0,85,6,0.482776121702045,1
1507,0,85,7,0.474388193339109,1
1508,0,85,8,0.461596372537315,1
1509,0,85,9,0.439095071516931,1
1510,0,85,10,0.404670084360987,1
1511,0,85,11,0.370995465200394,1
1512,0,85,12,0.333490078337491,1
1513,0,85,13,0.301114598289132,1
1514,0,85,14,0.280565132852644,1
1515,0,85,15,0.264106466900557,1
1516,0,85,16,0.253493333002552,1
1517,0,85,17,0.242176744388416,1
1518,0,85,18,0.230605245800689,1
1519,0,85,19,0.220084643689916,1
1520,0,85,20,0.207250921055675,1
1521,0,85,21,0.193977484479547,1
1522,0,85,22,0.182919260347262,1
1523,0,85,23,0.170591505710036,1
1524,0,85,24,0.159735897323117,1
1525,0,85,25,0.148436863906682,1
1526,0,85,26,0.139550272608176,1
1527,0,85,27,0.133364222827367,1
1528,0,85,28,0.129037360660732,1
1529,0,85,29,0.128620462375693,1
1530,0,85,30,0.12866352207493,1
1531,0,85,31,0.131006119539961,1
1532,0,85,32,0.135781920980662,1
1533,0,85,33,0.143662088317797,1
1534,0,85,34,0.152783720754087,1
1535,0,85,35,0.160949039505795,1
1536,0,85,36,0.168586218962446,1
1537,0,85,37,0.171280351467431,1
1538,0,85,38,0.16823006933555,1
1539,0,85,39,0.161325437715277,1
1540,0,85,40,0.153685312718153,1
1541,0,85,41,0.145707486197352,1
1542,0,85,42,0.141390363220125,1
1543,0,85,43,0.13731725118123,1
1544,0,85,44,0.133931321557611,1
1545,0,85,45,0.133247087011114,1
1546,0,85,46,0.133830846520141,1
1547,0,85,47,0.133496866561472,1
1548,0,85,48,0.1321281415876,1
1549,0,85,49,0.129317512735724,1
1550,0,85,50,0.126023728633299,1
1551,0,85,51,0.124730103998445,1
1552,0,85,52,0.123751106671989,1
1553,0,85,53,0.122099152766168,1
1554,0,85,54,0.118951595388353,1
1555,0,85,55,0.114856441854499,1
1556,0,85,56,0.110601346124895,1
1557,0,85,57,0.106203481322154,1
1558,0,85,58,0.103225478902459,1
1559,0,85,59,0.0996147613041103,1
1560,0,85,60,0.0946207073284313,1
1561,0,85,61,0.0912328560370952,1
1562,0,85,62,0.0895400188164786,1
1563,0,85,63,0.08926588925533,1
1564,0,85,64,0.0877035177545622,1
1565,0,85,65,0.0844343398930505,1
1566,0,85,66,0.079997003544122,1
1567,0,85,67,0.076065506786108,1
1568,0,85,68,0.0719886787701398,1
1569,0,85,69,0.0687610236927867,1
1570,0,85,70,0.0652370678144507,1
1571,0,85,71,0.0611376841552556,1
1572,0,85,72,0.0569884469150566,1
1573,0,85,73,0.0513525791466236,1
1574,0,85,74,0.045373120054137,1
1575,0,85,75,0.0400112536444794,1
1576,0,85,76,0.0329110542079434,1
1577,0,85,77,0.0261168958968483,1
1578,0,85,78,0.0182688961212989,1
1579,0,85,79,0.00939281417254278,1
1580,0,85,80,0,1
1581,0,85,81,0,1
1582,0,85,82,0,1
1583,0,85,83,-0.055017251346726,0
1584,0,85,84,-0.0725547511829063,0
1585,0,85,85,-0.0876775016076863,0
1586,0,85,86,-0.102411548723467,0
1587,0,85,87,-0.111474613077007,0
1588,0,85,88,-0.116958742961287,0
1589,0,85,89,-0.123320752172731,0
1590,0,85,90,-0.144737717579119,0
1591,0,85,91,-0.167458945070393,0
1592,0,85,92,-0.0864617963088676,0
1593,0,85,93,-0.033360760044161,0
1594,0,85,94,-0.00607211729959545,0
1595,0,85,95,0.00805587195100088,1
1596,0,85,96,0.0139099927130246,1
1597,0,85,97,0.019027462428312,1
1598,0,85,98,0.0232528252381599,1
1599,0,85,99,0.0251760897372151,1
1600,0,85,100,0.0225947348444606,1
1601,0,84,1,0.513236279599369,1
1602,0,84,2,0.506139930337667,1
1603,0,84,3,0.499639374669641,1
1604,0,84,4,0.492443830706179,1
1605,0,84,5,0.485559063497931,1
1606,0,84,6,0.479639840312302,1
1607,0,84,7,0.472388162277639,1
1608,0,84,8,0.461868704296649,1
1609,0,84,9,0.439704966731369,1
1610,0,84,10,0.40532458294183,1
1611,0,84,11,0.371534366626292,1
1612,0,84,12,0.333669758401811,1
1613,0,84,13,0.300196859054267,1
1614,0,84,14,0.279178977943957,1
1615,0,84,15,0.262326356489211,1
1616,0,84,16,0.250169815029949,1
1617,0,84,17,0.236744516296312,1
1618,0,84,18,0.223051623441279,1
1619,0,84,19,0.210783204296604,1
1620,0,84,20,0.196229859720916,1
1621,0,84,21,0.181209891568869,1
1622,0,84,22,0.168490230338648,1
1623,0,84,23,0.154255485860631,1
1624,0,84,24,0.141889410093427,1
1625,0,84,25,0.129455283400603,1
1626,0,84,26,0.119953789748251,1
1627,0,84,27,0.113889233791269,1
1628,0,84,28,0.11033080436755,1
1629,0,84,29,0.110701308702119,1
1630,0,84,30,0.111983527196571,1
1631,0,84,31,0.115340366144665,1
1632,0,84,32,0.120302764000371,1
1633,0,84,33,0.12704168620985,1
1634,0,84,34,0.133680901839398,1
1635,0,84,35,0.138156172586605,1
1636,0,84,36,0.140436741057783,1
1637,0,84,37,0.138843994471245,1
1638,0,84,38,0.137706081615761,1
1639,0,84,39,0.135962366475724,1
1640,0,84,40,0.133069845964201,1
1641,0,84,41,0.129056966630742,1
1642,0,84,42,0.127629802678712,1
1643,0,84,43,0.125097275013104,1
1644,0,84,44,0.122778645018116,1
1645,0,84,45,0.122794536408037,1
1646,0,84,46,0.123519268934615,1
1647,0,84,47,0.123375475406647,1
1648,0,84,48,0.122046094969846,1
1649,0,84,49,0.119039898039773,1
1650,0,84,50,0.115956035559066,1
1651,0,84,51,0.115109937032685,1
1652,0,84,52,0.113841688144021,1
1653,0,84,53,0.111635450040922,1
1654,0,84,54,0.108150070882402,1
1655,0,84,55,0.103600340662524,1
1656,0,84,56,0.0993339673150331,1
1657,0,84,57,0.0955202473560348,1
1658,0,84,58,0.0938884129282087,1
1659,0,84,59,0.0915872133336961,1
1660,0,84,60,0.0880738932173699,1
1661,0,84,61,0.0854621651815251,1
1662,0,84,62,0.0838554506190121,1
1663,0,84,63,0.0828965741675347,1
1664,0,84,64,0.0811518341070041,1
1665,0,84,65,0.0779894114239141,1
1666,0,84,66,0.0737135537201539,1
1667,0,84,67,0.0699385383632034,1
1668,0,84,68,0.0654305867501535,1
1669,0,84,69,0.0616050756070763,1
1670,0,84,70,0.0572633456322365,1
1671,0,84,71,0.0520101559231989,1
1672,0,84,72,0.0470381461200304,1
1673,0,84,73,0.0396447220409755,1
1674,0,84,74,0.0313745699531864,1
1675,0,84,75,0.024471606084262,1
1676,0,84,76,0.0167301051988034,1
1677,0,84,77,0.0079275860036887,1
1678,0,84,78,0,1
1679,0,84,79,0,1
1680,0,84,80,0,1
1681,0,84,81,-0.051081781683024,0
1682,0,84,82,-0.0680214245221578,0
1683,0,84,83,-0.0827425283496268,0
1684,0,84,84,-0.0999090102268383,0
1685,0,84,85,-0.109008088009432,0
1686,0,84,86,-0.114628064329736,0
1687,0,84,87,-0.120686597307213,0
1688,0,84,88,-0.130296893650666,0
1689,0,84,89,-0.122821064549498,0
1690,0,84,90,-0.132116222870536,0
1691,0,84,91,-0.101855344488285,0
1692,0,84,92,-0.0404608313256176,0
1693,0,84,93,-0.00484590320365896,0
1694,0,84,94,0.0219941875311633,1
1695,0,84,95,0.0319988268893212,1
1696,0,84,96,0.0385262890777085,1
1697,0,84,97,0.0428025307774078,1
1698,0,84,98,0.0456932581146248,1
1699,0,84,99,0.048251544998493,1
1700,0,84,100,0.0485478452173993,1
1701,0,83,1,0.514988583512604,1
1702,0,83,2,0.505680356174707,1
1703,0,83,3,0.497122103814036,1
1704,0,83,4,0.487939214799553,1
1705,0,83,5,0.479769021738321,1
1706,0,83,6,0.473016647156328,1
1707,0,83,7,0.464404948521405,1
1708,0,83,8,0.451639408711344,1
1709,0,83,9,0.431912716943771,1
1710,0,83,10,0.402041310910136,1
1711,0,83,11,0.371763512957841,1
1712,0,83,12,0.336195492185652,1
1713,0,83,13,0.303205366246402,1
1714,0,83,14,0.281760976649821,1
1715,0,83,15,0.263762365095317,1
1716,0,83,16,0.249384465394542,1
1717,0,83,17,0.233310912270099,1
1718,0,83,18,0.217040893621743,1
1719,0,83,19,0.202731176046655,1
1720,0,83,20,0.186222528805956,1
1721,0,83,21,0.169050791999325,1
1722,0,83,22,0.154057994484901,1
1723,0,83,23,0.137082209228538,1
1724,0,83,24,0.12243082432542,1
1725,0,83,25,0.107733301818371,1
1726,0,83,26,0.0968311730539426,1
1727,0,83,27,0.0903693280415609,1
1728,0,83,28,0.087218438857235,1
1729,0,83,29,0.0882184562506154,1
1730,0,83,30,0.0901696583023295,1
1731,0,83,31,0.0944966501556337,1
1732,0,83,32,0.100372429471463,1
1733,0,83,33,0.106740848044865,1
1734,0,83,34,0.111350428895094,1
1735,0,83,35,0.112562544178218,1
1736,0,83,36,0.110166377620772,1
1737,0,83,37,0.105215770192444,1
1738,0,83,38,0.106210659490898,1
1739,0,83,39,0.1093328401912,1
1740,0,83,40,0.111219194484875,1
1741,0,83,41,0.111175492056645,1
1742,0,83,42,0.109558652387932,1
1743,0,83,43,0.108291043201461,1
1744,0,83,44,0.10787094430998,1
1745,0,83,45,0.109034873195924,1
1746,0,83,46,0.110359639627859,1
1747,0,83,47,0.110446275095455,1
1748,0,83,48,0.109229288063943,1
1749,0,83,49,0.106607178691775,1
1750,0,83,50,0.104704547906294,1
1751,0,83,51,0.103768612374552,1
1752,0,83,52,0.102587894536555,1
1753,0,83,53,0.100708075682633,1
1754,0,83,54,0.0973590542562306,1
1755,0,83,55,0.0931227988330647,1
1756,0,83,56,0.0895794915268198,1
1757,0,83,57,0.086808207561262,1
1758,0,83,58,0.086073094396852,1
1759,0,83,59,0.0847007794072852,1
1760,0,83,60,0.0820827721618116,1
1761,0,83,61,0.0797954112058505,1
1762,0,83,62,0.0780082504497841,1
1763,0,83,63,0.0761391966370866,1
1764,0,83,64,0.0745300473645329,1
1765,0,83,65,0.071579470182769,1
1766,0,83,66,0.0665228754514828,1
1767,0,83,67,0.0619612268637866,1
1768,0,83,68,0.0565903889364563,1
1769,0,83,69,0.0513826959650032,1
1770,0,83,70,0.0448220414691605,1
1771,0,83,71,0.0381810319377109,1
1772,0,83,72,0.0317868539423216,1
1773,0,83,73,0.0219049896695651,1
1774,0,83,74,0.0101954666016013,1
1775,0,83,75,0.00129631626032278,1
1776,0,83,76,0,1
1777,0,83,77,0,1
1778,0,83,78,-0.0392499961162684,0
1779,0,83,79,-0.0573601049836725,0
1780,0,83,80,-0.06973271665629,0
1781,0,83,81,-0.083655395777896,0
1782,0,83,82,-0.0992114474065602,0
1783,0,83,83,-0.108237859560177,0
1784,0,83,84,-0.118697457946837,0
1785,0,83,85,-0.123893360840157,0
1786,0,83,86,-0.136381699936464,0
1787,0,83,87,-0.175363333430141,0
1788,0,83,88,-0.170442202477716,0
1789,0,83,89,-0.111974814091809,0
1790,0,83,90,-0.0785245991428383,0
1791,0,83,91,-0.0500981706718449,0
1792,0,83,92,-0.0193798962723122,0
1793,0,83,93,0.0127379894338446,1
1794,0,83,94,0.0335786285577342,1
1795,0,83,95,0.046477840282023,1
1796,0,83,96,0.0539668705314398,1
1797,0,83,97,0.0585752973565832,1
1798,0,83,98,0.0614557722583413,1
1799,0,83,99,0.0637010974460281,1
1800,0,83,100,0.0636822576052509,1
1801,0,82,1,0.517558404244483,1
1802,0,82,2,0.505587695166469,1
1803,0,82,3,0.494105653371662,1
1804,0,82,4,0.482150323688984,1
1805,0,82,5,0.472533231135458,1
1806,0,82,6,0.465009606443346,1
1807,0,82,7,0.455309846904129,1
1808,0,82,8,0.441468676086515,1
1809,0,82,9,0.423900420311838,1
1810,0,82,10,0.398621804080904,1
1811,0,82,11,0.373075594194233,1
1812,0,82,12,0.342449464369565,1
1813,0,82,13,0.313231407664716,1
1814,0,82,14,0.291179035790265,1
1815,0,82,15,0.269380930345505,1
1816,0,82,16,0.251586860045791,1
1817,0,82,17,0.232033305568621,1
1818,0,82,18,0.213041857117787,1
1819,0,82,19,0.196866289246827,1
1820,0,82,20,0.178563816472888,1
1821,0,82,21,0.15907191275619,1
1822,0,82,22,0.141622841823846,1
1823,0,82,23,0.121619841898791,1
1824,0,82,24,0.104241258348338,1
1825,0,82,25,0.0860547670163214,1
1826,0,82,26,0.0728373396559618,1
1827,0,82,27,0.0662897567381151,1
1828,0,82,28,0.0652759004151449,1
1829,0,82,29,0.0661016210797243,1
1830,0,82,30,0.0681254893424921,1
1831,0,82,31,0.0731851595919579,1
1832,0,82,32,0.0802726715337485,1
1833,0,82,33,0.0878151428187266,1
1834,0,82,34,0.0914189401082695,1
1835,0,82,35,0.0920579362427816,1
1836,0,82,36,0.090113909682259,1
1837,0,82,37,0.0860414383932948,1
1838,0,82,38,0.08683768264018,1
1839,0,82,39,0.0901728619355708,1
1840,0,82,40,0.0929055719170719,1
1841,0,82,41,0.0936937418300658,1
1842,0,82,42,0.0912675855215639,1
1843,0,82,43,0.0904091849224642,1
1844,0,82,44,0.0917844470823184,1
1845,0,82,45,0.0952793097821996,1
1846,0,82,46,0.0976019144291058,1
1847,0,82,47,0.0982279655290768,1
1848,0,82,48,0.0974760628305376,1
1849,0,82,49,0.0952925116289407,1
1850,0,82,50,0.0928385442821309,1
1851,0,82,51,0.0926137549104169,1
1852,0,82,52,0.0924290805123746,1
1853,0,82,53,0.0910545876249671,1
1854,0,82,54,0.0883616079809144,1
1855,0,82,55,0.0852728768950328,1
1856,0,82,56,0.082888885284774,1
1857,0,82,57,0.0809672866016626,1
1858,0,82,58,0.0797722149873152,1
1859,0,82,59,0.0784283520188183,1
1860,0,82,60,0.0761271507944912,1
1861,0,82,61,0.0739894779399037,1
1862,0,82,62,0.0717868298524991,1
1863,0,82,63,0.0691010260488838,1
1864,0,82,64,0.0666159180691466,1
1865,0,82,65,0.0624377174535766,1
1866,0,82,66,0.0557578756124713,1
1867,0,82,67,0.0498117376700975,1
1868,0,82,68,0.0435572522110306,1
1869,0,82,69,0.0371303940482903,1
1870,0,82,70,0.027872786478838,1
1871,0,82,71,0.0182518512010574,1
1872,0,82,72,0.0114264225749139,1
1873,0,82,73,0,1
1874,0,82,74,0,1
1875,0,82,75,0,1
1876,0,82,76,-0.0481054447591305,0
1877,0,82,77,-0.0618030796176754,0
1878,0,82,78,-0.076190973224584,0
1879,0,82,79,-0.089258199906908,0
1880,0,82,80,-0.0994786563096568,0
1881,0,82,81,-0.109177127829753,0
1882,0,82,82,-0.117065497790463,0
1883,0,82,83,-0.124810714041814,0
1884,0,82,84,-0.132971932296641,0
1885,0,82,85,-0.174337685341015,0
1886,0,82,86,-0.186995194526389,0
1887,0,82,87,-0.136618663324043,0
1888,0,82,88,-0.0955911190831102,0
1889,0,82,89,-0.0537114524922799,0
1890,0,82,90,-0.0308798810292501,0
1891,0,82,91,0,1
1892,0,82,92,0.00659346327392996,1
1893,0,82,93,0.025919661464286,1
1894,0,82,94,0.04329850099748,1
1895,0,82,95,0.055075307842344,1
1896,0,82,96,0.0619719916721806,1
1897,0,82,97,0.0668503193883225,1
1898,0,82,98,0.0696746613830328,1
1899,0,82,99,0.0715080869849771,1
1900,0,82,100,0.0714821987785399,1
1901,0,81,1,0.521229869686067,1
1902,0,81,2,0.506961934734136,1
1903,0,81,3,0.492258387617767,1
1904,0,81,4,0.477090910542756,1
1905,0,81,5,0.466471623629332,1
1906,0,81,6,0.458883912302554,1
1907,0,81,7,0.448640385176986,1
1908,0,81,8,0.434761402662843,1
1909,0,81,9,0.418851772788912,1
1910,0,81,10,0.396965235006064,1
1911,0,81,11,0.3751514935866,1
1912,0,81,12,0.348715738859028,1
1913,0,81,13,0.322253459598869,1
1914,0,81,14,0.299985784571618,1
1915,0,81,15,0.275496748276055,1
1916,0,81,16,0.254632529104128,1
1917,0,81,17,0.231743670301512,1
1918,0,81,18,0.210017079021782,1
1919,0,81,19,0.192116764606908,1
1920,0,81,20,0.172626907005906,1
1921,0,81,21,0.151373344007879,1
1922,0,81,22,0.131973198498599,1
1923,0,81,23,0.109454461489804,1
1924,0,81,24,0.0896813769359142,1
1925,0,81,25,0.0678109896252863,1
1926,0,81,26,0.0508685270906426,1
1927,0,81,27,0.0446004568366334,1
1928,0,81,28,0.0497657294035889,1
1929,0,81,29,0.0477098213741556,1
1930,0,81,30,0.0484673622995615,1
1931,0,81,31,0.0540570936864242,1
1932,0,81,32,0.0628602536162362,1
1933,0,81,33,0.0724952864693478,1
1934,0,81,34,0.0772707025753334,1
1935,0,81,35,0.0792203673627228,1
1936,0,81,36,0.0791646189754829,1
1937,0,81,37,0.0764633083017543,1
1938,0,81,38,0.0762146821944043,1
1939,0,81,39,0.078411563183181,1
1940,0,81,40,0.080753518268466,1
1941,0,81,41,0.0807878667255864,1
1942,0,81,42,0.077554828603752,1
1943,0,81,43,0.076692710747011,1
1944,0,81,44,0.0790890050120652,1
1945,0,81,45,0.0842482544248924,1
1946,0,81,46,0.0873442909214646,1
1947,0,81,47,0.0888331005116925,1
1948,0,81,48,0.0887663292232901,1
1949,0,81,49,0.0871089928550646,1
1950,0,81,50,0.0851206245133653,1
1951,0,81,51,0.0847139796242118,1
1952,0,81,52,0.084408323164098,1
1953,0,81,53,0.083260029903613,1
1954,0,81,54,0.0810141914989799,1
1955,0,81,55,0.0788155165500939,1
1956,0,81,56,0.0773455464513972,1
1957,0,81,57,0.0759424751158804,1
1958,0,81,58,0.0736601122189313,1
1959,0,81,59,0.071945745497942,1
1960,0,81,60,0.0697998710675165,1
1961,0,81,61,0.0677716453792527,1
1962,0,81,62,0.0649260294158012,1
1963,0,81,63,0.061457438278012,1
1964,0,81,64,0.0574828794924542,1
1965,0,81,65,0.0511854615760967,1
1966,0,81,66,0.0424211331701372,1
1967,0,81,67,0.0346853996743448,1
1968,0,81,68,0.027794353547506,1
1969,0,81,69,0.0207110714982264,1
1970,0,81,70,0.00942741681592452,1
1971,0,81,71,0,1
1972,0,81,72,0,1
1973,0,81,73,0,1
1974,0,81,74,-0.052249427390052,0
1975,0,81,75,-0.0664581556338817,0
1976,0,81,76,-0.0800327594042756,0
1977,0,81,77,-0.0898041527252644,0
1978,0,81,78,-0.0991312219994143,0
1979,0,81,79,-0.111912015127018,0
1980,0,81,80,-0.119324407656677,0
1981,0,81,81,-0.127795765525661,0
1982,0,81,82,-0.135101147228852,0
1983,0,81,83,-0.155254347249866,0
1984,0,81,84,-0.16695271874778,0
1985,0,81,85,-0.171147453133017,0
1986,0,81,86,-0.140111989458092,0
1987,0,81,87,-0.0920121824601665,0
1988,0,81,88,-0.0522896687034518,0
1989,0,81,89,0,1
1990,0,81,90,0,1
1991,0,81,91,0.00746493628139433,1
1992,0,81,92,0.023081350234861,1
1993,0,81,93,0.0365479169122409,1
1994,0,81,94,0.0497395849088207,1
1995,0,81,95,0.0596185019239783,1
1996,0,81,96,0.065724580315873,1
1997,0,81,97,0.0703982404666021,1
1998,0,81,98,0.0730065079405904,1
1999,0,81,99,0.0745655477512628,1
2000,0,81,100,0.0749856487382203,1
2001,0,80,1,0.528320833109319,1
2002,0,80,2,0.512341353110969,1
2003,0,80,3,0.493974423967302,1
2004,0,80,4,0.474824185017496,1
2005,0,80,5,0.46276927459985,1
2006,0,80,6,0.454787090420723,1
2007,0,80,7,0.443573796190321,1
2008,0,80,8,0.429837202187628,1
2009,0,80,9,0.41540137771517,1
2010,0,80,10,0.396484384313226,1
2011,0,80,11,0.378084772732109,1
2012,0,80,12,0.355826831422746,1
2013,0,80,13,0.332153397146612,1
2014,0,80,14,0.309898663312197,1
2015,0,80,15,0.282461484894156,1
2016,0,80,16,0.257900550961494,1
2017,0,80,17,0.231005996232852,1
2018,0,80,18,0.205896546365693,1
2019,0,80,19,0.185670682461932,1
2020,0,80,20,0.164253588533029,1
2021,0,80,21,0.141958614578471,1
2022,0,80,22,0.121946003288031,1
2023,0,80,23,0.0985951386392117,1
2024,0,80,24,0.0776928545674309,1
2025,0,80,25,0.0532259902101941,1
2026,0,80,26,0.0266233756119618,1
2027,0,80,27,0.019507156925215,1
2028,0,80,28,0.0443283776403405,1
2029,0,80,29,0.0254891789572866,1
2030,0,80,30,0.020993274909415,1
2031,0,80,31,0.0297082625911571,1
2032,0,80,32,0.0432241700473242,1
2033,0,80,33,0.0564990122802556,1
2034,0,80,34,0.0659337340039201,1
2035,0,80,35,0.0707123553147539,1
2036,0,80,36,0.0717290303437039,1
2037,0,80,37,0.0696738922270015,1
2038,0,80,38,0.0685594317037612,1
2039,0,80,39,0.0695406084414572,1
2040,0,80,40,0.0710882414132357,1
2041,0,80,41,0.069872023537755,1
2042,0,80,42,0.0664567463099957,1
2043,0,80,43,0.0656725489534438,1
2044,0,80,44,0.0683924426557496,1
2045,0,80,45,0.0739823018666357,1
2046,0,80,46,0.0772380224661902,1
2047,0,80,47,0.0790408183820546,1
2048,0,80,48,0.0793733875034377,1
2049,0,80,49,0.0783268512459472,1
2050,0,80,50,0.0767771666869521,1
2051,0,80,51,0.0760052717523649,1
2052,0,80,52,0.0751707084709778,1
2053,0,80,53,0.0737828882411122,1
2054,0,80,54,0.0715915170731023,1
2055,0,80,55,0.0697633462259546,1
2056,0,80,56,0.0684340924490243,1
2057,0,80,57,0.0670050053158775,1
2058,0,80,58,0.0650168932043016,1
2059,0,80,59,0.0628232160233893,1
2060,0,80,60,0.0595486555248499,1
2061,0,80,61,0.0563655996811576,1
2062,0,80,62,0.0523923235014081,1
2063,0,80,63,0.0480450825416483,1
2064,0,80,64,0.0426924427447375,1
2065,0,80,65,0.0338235380477272,1
2066,0,80,66,0.0218685927247861,1
2067,0,80,67,0.0129554732848192,1
2068,0,80,68,0.00572224628012918,1
2069,0,80,69,0,1
2070,0,80,70,0,1
2071,0,80,71,0,1
2072,0,80,72,-0.0598397026478779,0
2073,0,80,73,-0.0758610950433649,0
2074,0,80,74,-0.0886206144932657,0
2075,0,80,75,-0.096081706113182,0
2076,0,80,76,-0.108909021946602,0
2077,0,80,77,-0.118062948458828,0
2078,0,80,78,-0.123170935432427,0
2079,0,80,79,-0.132235410623252,0
2080,0,80,80,-0.140007412526757,0
2081,0,80,81,-0.167177124181762,0
2082,0,80,82,-0.216590292518958,0
2083,0,80,83,-0.20551117672585,0
2084,0,80,84,-0.145335957873613,0
2085,0,80,85,-0.138212177436799,0
2086,0,80,86,-0.0891010778723285,0
2087,0,80,87,-0.0477492935897317,0
2088,0,80,88,0,1
2089,0,80,89,0,1
2090,0,80,90,0.0150913513934938,1
2091,0,80,91,0.0245692624448566,1
2092,0,80,92,0.03598773869453,1
2093,0,80,93,0.0452754632569849,1
2094,0,80,94,0.0546080440981314,1
2095,0,80,95,0.0621252683922648,1
2096,0,80,96,0.0668480121530592,1
2097,0,80,97,0.0710878564277664,1
2098,0,80,98,0.0735414386726916,1
2099,0,80,99,0.0749063183320686,1
2100,0,80,100,0.0758696810808033,1
2101,0,79,1,0.539744826965034,1
2102,0,79,2,0.52508126758039,1
2103,0,79,3,0.505784037988633,1
2104,0,79,4,0.484331574756652,1
2105,0,79,5,0.467963384930044,1
2106,0,79,6,0.456052652094513,1
2107,0,79,7,0.442101006861776,1
2108,0,79,8,0.427863703109324,1
2109,0,79,9,0.414142230991274,1
2110,0,79,10,0.396982662379742,1
2111,0,79,11,0.380839263554662,1
2112,0,79,12,0.361820900347084,1
2113,0,79,13,0.3413957497105,1
2114,0,79,14,0.319467310328037,1
2115,0,79,15,0.287979191634804,1
2116,0,79,16,0.259674255270511,1
2117,0,79,17,0.228933043545112,1
2118,0,79,18,0.200523274717852,1
2119,0,79,19,0.178069130051881,1
2120,0,79,20,0.155242555774748,1
2121,0,79,21,0.133054081001319,1
2122,0,79,22,0.113770687603392,1
2123,0,79,23,0.0915182636817917,1
2124,0,79,24,0.0717733732890338,1
2125,0,79,25,0.0500288370531052,1
2126,0,79,26,0.0317020138463704,1
