PKUID,ID,ROW,COL,SS,seawater_heads_GHB_GHB_INDEX
1523,0,85,23,6.99425170570612,1
1524,0,85,24,6.54917182773352,1
1525,0,85,25,6.08591146022081,1
1526,0,85,26,5.72156117856503,1
1527,0,85,27,5.4679331406951,1
1528,0,85,28,5.29053179174662,1
1529,0,85,29,5.27343895286322,1
1530,0,85,30,5.27520443499088,1
1531,0,85,31,5.37125090509653,1
1532,0,85,32,5.56705874204636,1
1533,0,85,33,5.89014564454556,1
1534,0,85,34,6.26413258165121,1
1535,0,85,35,6.59891058504581,1
1536,0,85,36,6.9120349958539,1
1537,0,85,37,7.02249444276094,1
1538,0,85,38,6.89743286371231,1
1539,0,85,39,6.6143429800868,1
1540,0,85,40,6.30109776556492,1
1541,0,85,41,5.97400694340467,1
1542,0,85,42,5.79700488597155,1
1543,0,85,43,5.63000731170177,1
1544,0,85,44,5.49118416756392,1
1545,0,85,45,5.4631305783987,1
1546,0,85,46,5.48706462979317,1
1547,0,85,47,5.47337154299021,1
1548,0,85,48,5.41725377738476,1
1549,0,85,49,5.30201802402735,1
1550,0,85,50,5.16697290539742,1
1551,0,85,51,5.1139342263341,1
1552,0,85,52,5.07379534840584,1
1553,0,85,53,5.00606526434422,1
1554,0,85,54,4.87701538205147,1
1555,0,85,55,4.70911411195993,1
1556,0,85,56,4.53465520590544,1
1557,0,85,57,4.35434275120497,1
1558,0,85,58,4.23224460333586,1
1559,0,85,59,4.08420519530773,1
1560,0,85,60,3.8794490210712,1
1561,0,85,61,3.74054707959294,1
1562,0,85,62,3.67114075273275,1
1563,0,85,63,3.65990145877004,1
1564,0,85,64,3.59584421664476,1
1565,0,85,65,3.46180794760585,1
1566,0,85,66,3.27987714111805,1
1567,0,85,67,3.11868576332927,1
1568,0,85,68,2.95153582468629,1
1569,0,85,69,2.81920197606087,1
1570,0,85,70,2.6747197881341,1
1571,0,85,71,2.50664504617453,1
1572,0,85,72,2.33652633056045,1
1573,0,85,73,2.10545574501157,1
1574,0,85,74,1.86029792763293,1
1575,0,85,75,1.64046139270067,1
1576,0,85,76,1.3493532249704,1
1577,0,85,77,1.07079273834825,1
1578,0,85,78,0.749024741351604,1
1579,0,85,79,0.38510538371338,1
1580,0,85,80,-0.163377243894502,1
1581,0,85,81,-0.768298147711903,1
1582,0,85,82,-1.55555966170505,1
1583,0,85,83,-2.25570733100176,1
1584,0,85,84,-2.9747448079288,1
1585,0,85,85,-3.59477755427361,1
1586,0,85,86,-4.19887349009514,1
1587,0,85,87,-4.57045914232731,1
1588,0,85,88,-4.79530846327543,1
1589,0,85,89,-5.05615086108446,1
1590,0,85,90,-5.93424643576145,1
1591,0,85,91,-6.8658167347312,1
1592,0,85,92,-3.5449336450547,1
1593,0,85,93,-1.36779116652906,1
1594,0,85,94,-0.248956806713977,1
1595,0,85,95,0.330290753016016,1
1596,0,85,96,0.570309699949576,1
1597,0,85,97,0.780125954304822,1
1598,0,85,98,0.953365837689489,1
1599,0,85,99,1.03221967397258,1
1600,0,85,100,0.926384137943387,1
1601,0,84,1,21.0426875650883,1
1602,0,84,2,20.7517371475697,1
1603,0,84,3,20.485214471817,1
1604,0,84,4,20.1901970505714,1
1605,0,84,5,19.9079217016697,1
1606,0,84,6,19.6652334630489,1
1607,0,84,7,19.3679145872593,1
1608,0,84,8,18.9366168677807,1
1609,0,84,9,18.0279037356377,1
1610,0,84,10,16.618307992816,1
1611,0,84,11,15.2329090684652,1
1612,0,84,12,13.6804600805044,1
1613,0,84,13,12.3080712556839,1
1614,0,84,14,11.4463380873203,1
1615,0,84,15,10.7553805112839,1
1616,0,84,16,10.2569624036551,1
1617,0,84,17,9.70652522146702,1
1618,0,84,18,9.14511656761169,1
1619,0,84,19,8.64211136102676,1
1620,0,84,20,8.04542426019907,1
1621,0,84,21,7.42960552871227,1
1622,0,84,22,6.90809946507215,1
1623,0,84,23,6.3244748711586,1
1624,0,84,24,5.81746580451727,1
1625,0,84,25,5.30766658484936,1
1626,0,84,26,4.91810536384583,1
1627,0,84,27,4.6694585904479,1
1628,0,84,28,4.52356296777725,1
1629,0,84,29,4.538753695786,1
1630,0,84,30,4.59132463485003,1
1631,0,84,31,4.7289550229907,1
1632,0,84,32,4.93241335451603,1
1633,0,84,33,5.20870911329985,1
1634,0,84,34,5.48091699928045,1
1635,0,84,35,5.6644030585885,1
1636,0,84,36,5.75790637731552,1
1637,0,84,37,5.6926037967205,1
1638,0,84,38,5.64594939351082,1
1639,0,84,39,5.57445701211691,1
1640,0,84,40,5.45586367696524,1
1641,0,84,41,5.29133562743664,1
1642,0,84,42,5.23282191157341,1
1643,0,84,43,5.12898833304644,1
1644,0,84,44,5.03392442315817,1
1645,0,84,45,5.03457598388195,1
1646,0,84,46,5.06429006159306,1
1647,0,84,47,5.05839446932077,1
1648,0,84,48,5.00388990342617,1
1649,0,84,49,4.88063580542803,1
1650,0,84,50,4.75419747829437,1
1651,0,84,51,4.71950740367174,1
1652,0,84,52,4.66750922054052,1
1653,0,84,53,4.57705349475145,1
1654,0,84,54,4.43415293097496,1
1655,0,84,55,4.247613966465,1
1656,0,84,56,4.07269267737865,1
1657,0,84,57,3.91633012518287,1
1658,0,84,58,3.84942490980029,1
1659,0,84,59,3.75507572293282,1
1660,0,84,60,3.61102959886193,1
1661,0,84,61,3.50394877418876,1
1662,0,84,62,3.43807349354029,1
1663,0,84,63,3.39875954762101,1
1664,0,84,64,3.32722517475486,1
1665,0,84,65,3.19756587967277,1
1666,0,84,66,3.02225570380688,1
1667,0,84,67,2.86748006939888,1
1668,0,84,68,2.68265407159925,1
1669,0,84,69,2.52580811083317,1
1670,0,84,70,2.34779717028141,1
1671,0,84,71,2.13241638615727,1
1672,0,84,72,1.92856398783624,1
1673,0,84,73,1.62543361261487,1
1674,0,84,74,1.28635736834258,1
1675,0,84,75,1.0033358563669,1
1676,0,84,76,0.685934311477467,1
1677,0,84,77,0.325031023734482,1
1678,0,84,78,-0.0812551285343943,1
1679,0,84,79,-0.673292064328052,1
1680,0,84,80,-1.39733179705217,1
1681,0,84,81,-2.09435304254293,1
1682,0,84,82,-2.78887842595577,1
1683,0,84,83,-3.39244366809726,1
1684,0,84,84,-4.09626943990588,1
1685,0,84,85,-4.46933159977198,1
1686,0,84,86,-4.69975066184998,1
1687,0,84,87,-4.94815048575401,1
1688,0,84,88,-5.34217264503241,1
1689,0,84,89,-5.03566361963749,1
1690,0,84,90,-5.41676512733102,1
1691,0,84,91,-4.17606910318136,1
1692,0,84,92,-1.65889408020303,1
1693,0,84,93,-0.198682032314537,1
1694,0,84,94,0.901761692832224,1
1695,0,84,95,1.31195190735161,1
1696,0,84,96,1.57957785576582,1
1697,0,84,97,1.7549037579447,1
1698,0,84,98,1.8734235893935,1
1699,0,84,99,1.97831334732473,1
1700,0,84,100,1.99046167172492,1
1701,0,83,1,21.114531904459,1
1702,0,83,2,20.7328945398331,1
1703,0,83,3,20.3820063471794,1
1704,0,83,4,20.0055077970028,1
1705,0,83,5,19.670529872179,1
1706,0,83,6,19.393682539463,1
1707,0,83,7,19.0406029224396,1
1708,0,83,8,18.5172157585621,1
1709,0,83,9,17.7084213793278,1
1710,0,83,10,16.4836937040091,1
1711,0,83,11,15.2423040121794,1
1712,0,83,12,13.7840151190758,1
1713,0,83,13,12.4314198940992,1
1714,0,83,14,11.5521999299526,1
1715,0,83,15,10.814256966114,1
1716,0,83,16,10.22476311028,1
1717,0,83,17,9.56574745476246,1
1718,0,83,18,8.89867667853832,1
1719,0,83,19,8.31197819858789,1
1720,0,83,20,7.63512369245291,1
1721,0,83,21,6.93108248710632,1
1722,0,83,22,6.31637780368328,1
1723,0,83,23,5.62037057429552,1
1724,0,83,24,5.01966381072998,1
1725,0,83,25,4.41706535592675,1
1726,0,83,26,3.97007808834314,1
1727,0,83,27,3.70514244586229,1
1728,0,83,28,3.57595600932837,1
1729,0,83,29,3.61695669218898,1
1730,0,83,30,3.69695600122213,1
1731,0,83,31,3.87436265125871,1
1732,0,83,32,4.11526958271861,1
1733,0,83,33,4.37637475878,1
1734,0,83,34,4.56536758691072,1
1735,0,83,35,4.61506430059671,1
1736,0,83,36,4.51682148873806,1
1737,0,83,37,4.31384656950831,1
1738,0,83,38,4.35463702306151,1
1739,0,83,39,4.48264643549919,1
1740,0,83,40,4.5599869787693,1
1741,0,83,41,4.55819521099329,1
1742,0,83,42,4.49190477281809,1
1743,0,83,43,4.43993275612593,1
1744,0,83,44,4.42270871251822,1
1745,0,83,45,4.47042980790138,1
1746,0,83,46,4.52474518120289,1
1747,0,83,47,4.52829727530479,1
1748,0,83,48,4.47840080410242,1
1749,0,83,49,4.37089432030916,1
1750,0,83,50,4.29288644343615,1
1751,0,83,51,4.2545131072402,1
1752,0,83,52,4.20610367879272,1
1753,0,83,53,4.12903109937906,1
1754,0,83,54,3.99172123521566,1
1755,0,83,55,3.81803475320339,1
1756,0,83,56,3.67275915667415,1
1757,0,83,57,3.55913647636771,1
1758,0,83,58,3.52899686992168,1
1759,0,83,59,3.47273197025061,1
1760,0,83,60,3.365393653512,1
1761,0,83,61,3.27161185070872,1
1762,0,83,62,3.19833828508854,1
1763,0,83,63,3.12170706689358,1
1764,0,83,64,3.05573194846511,1
1765,0,83,65,2.93475830182433,1
1766,0,83,66,2.72743788361549,1
1767,0,83,67,2.54041029140353,1
1768,0,83,68,2.32020595297217,1
1769,0,83,69,2.10669052414596,1
1770,0,83,70,1.83770370297134,1
1771,0,83,71,1.56542230769992,1
1772,0,83,72,1.30326101370156,1
1773,0,83,73,0.898104570340365,1
1774,0,83,74,0.41801413056055,1
1775,0,83,75,0.0531489649583818,1
1776,0,83,76,-0.283058315166272,1
1777,0,83,77,-0.857014626482851,1
1778,0,83,78,-1.60924984747544,1
1779,0,83,79,-2.35176430828869,1
1780,0,83,80,-2.85904134996235,1
1781,0,83,81,-3.4298712387681,1
1782,0,83,82,-4.0676693469286,1
1783,0,83,83,-4.43775223940611,1
1784,0,83,84,-4.8665958121419,1
1785,0,83,85,-5.0796277821064,1
1786,0,83,86,-5.59164966642857,1
1787,0,83,87,-7.18989666551352,1
1788,0,83,88,-6.98813029378653,1
1789,0,83,89,-4.59096737205982,1
1790,0,83,90,-3.21950856596231,1
1791,0,83,91,-2.05402499996126,1
1792,0,83,92,-0.794575744046597,1
1793,0,83,93,0.52225756761618,1
1794,0,83,94,1.37672376446426,1
1795,0,83,95,1.90559144690633,1
1796,0,83,96,2.21264168247581,1
1797,0,83,97,2.40158719569445,1
1798,0,83,98,2.51968666166067,1
1799,0,83,99,2.61174497753382,1
1800,0,83,100,2.61097257956862,1
1801,0,82,1,21.2198945581913,1
1802,0,82,2,20.729095607996,1
1803,0,82,3,20.2583316862583,1
1804,0,82,4,19.7681633234024,1
1805,0,82,5,19.3738624155521,1
1806,0,82,6,19.0653938353062,1
1807,0,82,7,18.6677037775517,1
1808,0,82,8,18.1002157330513,1
1809,0,82,9,17.37991720438,1
1810,0,82,10,16.3434939831495,1
1811,0,82,11,15.2960993349552,1
1812,0,82,12,14.0404279530048,1
1813,0,82,13,12.8424876928329,1
1814,0,82,14,11.9383404254913,1
1815,0,82,15,11.0446181297302,1
1816,0,82,16,10.315061211586,1
1817,0,82,17,9.51336549222469,1
1818,0,82,18,8.73471613228321,1
1819,0,82,19,8.07151788473129,1
1820,0,82,20,7.32111655175686,1
1821,0,82,21,6.52194841206074,1
1822,0,82,22,5.80653649568558,1
1823,0,82,23,4.98641354590654,1
1824,0,82,24,4.27389157935977,1
1825,0,82,25,3.52824544161558,1
1826,0,82,26,2.98633092269301,1
1827,0,82,27,2.71788001805544,1
1828,0,82,28,2.6763119250536,1
1829,0,82,29,2.71016646549106,1
1830,0,82,30,2.79314504191279,1
1831,0,82,31,3.00059155002236,1
1832,0,82,32,3.29117951542139,1
1833,0,82,33,3.60042084008455,1
1834,0,82,34,3.74817654117942,1
1835,0,82,35,3.77437538281083,1
1836,0,82,36,3.69467030093074,1
1837,0,82,37,3.5276989787817,1
1838,0,82,38,3.56034498661757,1
1839,0,82,39,3.69708733260632,1
1840,0,82,40,3.80912846699357,1
1841,0,82,41,3.84144345298409,1
1842,0,82,42,3.74197099730372,1
1843,0,82,43,3.7067765891552,1
1844,0,82,44,3.76316232979298,1
1845,0,82,45,3.9064517095685,1
1846,0,82,46,4.00167848169804,1
1847,0,82,47,4.02734659984708,1
1848,0,82,48,3.99651858955622,1
1849,0,82,49,3.90699294954538,1
1850,0,82,50,3.80638029798865,1
1851,0,82,51,3.79716396704316,1
1852,0,82,52,3.78959230333567,1
1853,0,82,53,3.73323809355497,1
1854,0,82,54,3.62282590195537,1
1855,0,82,55,3.49618793651462,1
1856,0,82,56,3.39844427257776,1
1857,0,82,57,3.31965873390436,1
1858,0,82,58,3.27066081017256,1
1859,0,82,59,3.2155624255538,1
1860,0,82,60,3.12121316790581,1
1861,0,82,61,3.03356860950589,1
1862,0,82,62,2.94326001778245,1
1863,0,82,63,2.83314206823707,1
1864,0,82,64,2.73125264793634,1
1865,0,82,65,2.5599464289844,1
1866,0,82,66,2.28607289120555,1
1867,0,82,67,2.04228124581277,1
1868,0,82,68,1.7858473341912,1
1869,0,82,69,1.52234615385532,1
1870,0,82,70,1.14278424531221,1
1871,0,82,71,0.748325891094282,1
1872,0,82,72,0.468483319833467,1
1873,0,82,73,-0.0139190971531207,1
1874,0,82,74,-0.658605816366617,1
1875,0,82,75,-1.22786462167278,1
1876,0,82,76,-1.97232323884964,1
1877,0,82,77,-2.53392627090216,1
1878,0,82,78,-3.12382989749312,1
1879,0,82,79,-3.65958619117737,1
1880,0,82,80,-4.0786249153316,1
1881,0,82,81,-4.47626225650311,1
1882,0,82,82,-4.79968538880348,1
1883,0,82,83,-5.11723926663399,1
1884,0,82,84,-5.45184918493032,1
1885,0,82,85,-7.14784517884254,1
1886,0,82,86,-7.666802957654,1
1887,0,82,87,-5.60136518254876,1
1888,0,82,88,-3.91923586651683,1
1889,0,82,89,-2.20216955058277,1
1890,0,82,90,-1.26607512310147,1
1891,0,82,91,-0.665767659316771,1
1892,0,82,92,0.270331992214778,1
1893,0,82,93,1.06270611612126,1
1894,0,82,94,1.77523854002357,1
1895,0,82,95,2.25808761641383,1
1896,0,82,96,2.54085166379809,1
1897,0,82,97,2.7408630810678,1
1898,0,82,98,2.85666112601757,1
1899,0,82,99,2.93183153495193,1
1900,0,82,100,2.93077013641596,1
1901,0,81,1,21.370424836874,1
1902,0,81,2,20.7854392826557,1
1903,0,81,3,20.1825938224792,1
1904,0,81,4,19.5607273280621,1
1905,0,81,5,19.1253364980221,1
1906,0,81,6,18.8142404854298,1
1907,0,81,7,18.3942557573318,1
1908,0,81,8,17.8252175748348,1
1909,0,81,9,17.1729227602482,1
1910,0,81,10,16.2755745798349,1
1911,0,81,11,15.3812112659216,1
1912,0,81,12,14.2973453253508,1
1913,0,81,13,13.2123918682337,1
1914,0,81,14,12.2994171977043,1
1915,0,81,15,11.2953666448593,1
1916,0,81,16,10.4399336874485,1
1917,0,81,17,9.50149042904377,1
1918,0,81,18,8.61070024967194,1
1919,0,81,19,7.87678737938404,1
1920,0,81,20,7.07770322263241,1
1921,0,81,21,6.2063070833683,1
1922,0,81,22,5.41090115904808,1
1923,0,81,23,4.4876329228282,1
1924,0,81,24,3.67693646997213,1
1925,0,81,25,2.78025056794286,1
1926,0,81,26,2.08560959994793,1
1927,0,81,27,1.82861872576177,1
1928,0,81,28,2.04039490781724,1
1929,0,81,29,1.95610268227756,1
1930,0,81,30,1.98716186359525,1
1931,0,81,31,2.21634084172547,1
1932,0,81,32,2.57727040909231,1
1933,0,81,33,2.97230673208833,1
1934,0,81,34,3.16809881106019,1
1935,0,81,35,3.24803506955504,1
1936,0,81,36,3.24574938043952,1
1937,0,81,37,3.13499565050006,1
1938,0,81,38,3.12480196729302,1
1939,0,81,39,3.21487408131361,1
1940,0,81,40,3.31089426204562,1
1941,0,81,41,3.31230254098773,1
1942,0,81,42,3.17974796891212,1
1943,0,81,43,3.14440114051104,1
1944,0,81,44,3.24264921620488,1
1945,0,81,45,3.45417844131589,1
1946,0,81,46,3.58111592754722,1
1947,0,81,47,3.64215712249279,1
1948,0,81,48,3.63941952958703,1
1949,0,81,49,3.57146870717406,1
1950,0,81,50,3.48994560539722,1
1951,0,81,51,3.47327318042517,1
1952,0,81,52,3.46074123308063,1
1953,0,81,53,3.41366124525666,1
1954,0,81,54,3.32158186659217,1
1955,0,81,55,3.2314361743629,1
1956,0,81,56,3.17116741463542,1
1957,0,81,57,3.11364148557186,1
1958,0,81,58,3.02006459981203,1
1959,0,81,59,2.94977557659149,1
1960,0,81,60,2.86179469153285,1
1961,0,81,61,2.7786374501884,1
1962,0,81,62,2.66196722537279,1
1963,0,81,63,2.51975498721004,1
1964,0,81,64,2.3567980825901,1
1965,0,81,65,2.09860390983522,1
1966,0,81,66,1.73926644213498,1
1967,0,81,67,1.42210137564689,1
1968,0,81,68,1.13956849370152,1
1969,0,81,69,0.849153927527368,1
1970,0,81,70,0.386524089670274,1
1971,0,81,71,-0.109455870653619,1
1972,0,81,72,-0.550484580198827,1
1973,0,81,73,-1.35389308515005,1
1974,0,81,74,-2.14222654141486,1
1975,0,81,75,-2.72478439472616,1
1976,0,81,76,-3.28134313598275,1
1977,0,81,77,-3.68197026848793,1
1978,0,81,78,-4.06438007950783,1
1979,0,81,79,-4.58839259669185,1
1980,0,81,80,-4.89230071753263,1
1981,0,81,81,-5.23962644487619,1
1982,0,81,82,-5.53914697468281,1
1983,0,81,83,-6.36542818695307,1
1984,0,81,84,-6.84506144374609,1
1985,0,81,85,-7.01704559475183,1
1986,0,81,86,-5.74459151923656,1
1987,0,81,87,-3.77249950170517,1
1988,0,81,88,-2.14387642033398,1
1989,0,81,89,-0.944228321663104,1
1990,0,81,90,-0.112440408225666,1
1991,0,81,91,0.306062385687255,1
1992,0,81,92,0.946335359010845,1
1993,0,81,93,1.49846459180117,1
1994,0,81,94,2.03932298161089,1
1995,0,81,95,2.44435857608914,1
1996,0,81,96,2.69470777362585,1
1997,0,81,97,2.88632785156369,1
1998,0,81,98,2.99326679483056,1
1999,0,81,99,3.0571874640882,1
2000,0,81,100,3.07441160827875,1
2001,0,80,1,21.6611544489861,1
2002,0,80,2,21.0059955120087,1
2003,0,80,3,20.2529514431953,1
2004,0,80,4,19.4677914977074,1
2005,0,80,5,18.973540186882,1
2006,0,80,6,18.6462707519531,1
2007,0,80,7,18.1865254938602,1
2008,0,80,8,17.6233254373074,1
2009,0,80,9,17.0314564108849,1
2010,0,80,10,16.2558597326279,1
2011,0,80,11,15.5014756470919,1
2012,0,80,12,14.5889000594616,1
2013,0,80,13,13.6182892620564,1
2014,0,80,14,12.7058451771736,1
2015,0,80,15,11.580920919776,1
2016,0,80,16,10.5739226341248,1
2017,0,80,17,9.47124586999416,1
2018,0,80,18,8.44175835698843,1
2019,0,80,19,7.61249790340662,1
2020,0,80,20,6.73439714312553,1
2021,0,80,21,5.82030314207077,1
2022,0,80,22,4.99978616088629,1
2023,0,80,23,4.0424006357789,1
2024,0,80,24,3.18540704250336,1
2025,0,80,25,2.18226559646428,1
2026,0,80,26,1.09155840962194,1
2027,0,80,27,0.799793433703599,1
2028,0,80,28,1.81746347807348,1
2029,0,80,29,1.04505633795634,1
2030,0,80,30,0.860724276048131,1
2031,0,80,31,1.2180387629196,1
2032,0,80,32,1.77219097130001,1
2033,0,80,33,2.31645950302482,1
2034,0,80,34,2.70328311994672,1
2035,0,80,35,2.89920656383038,1
2036,0,80,36,2.94089026004076,1
2037,0,80,37,2.85662956908345,1
2038,0,80,38,2.8109367005527,1
2039,0,80,39,2.85116495937109,1
2040,0,80,40,2.9146179035306,1
2041,0,80,41,2.86475296318531,1
2042,0,80,42,2.72472659498453,1
2043,0,80,43,2.69257449358702,1
2044,0,80,44,2.80409013479948,1
2045,0,80,45,3.03327436745167,1
2046,0,80,46,3.16675890982151,1
2047,0,80,47,3.24067353084683,1
2048,0,80,48,3.25430887937546,1
2049,0,80,49,3.2114009000361,1
2050,0,80,50,3.14786383509636,1
2051,0,80,51,3.11621615663171,1
2052,0,80,52,3.08199905976653,1
2053,0,80,53,3.02509840577841,1
2054,0,80,54,2.93525219336152,1
2055,0,80,55,2.86029719933867,1
2056,0,80,56,2.80579778552055,1
2057,0,80,57,2.74720521643758,1
2058,0,80,58,2.66569263860583,1
2059,0,80,59,2.57575186342001,1
2060,0,80,60,2.44149487838149,1
2061,0,80,61,2.31098959036171,1
2062,0,80,62,2.14808526262641,1
2063,0,80,63,1.96984836831689,1
2064,0,80,64,1.75039016082883,1
2065,0,80,65,1.38676505256444,1
2066,0,80,66,0.896612302865833,1
2067,0,80,67,0.531174402218312,1
2068,0,80,68,0.234612100830418,1
2069,0,80,69,-0.193916231917683,1
2070,0,80,70,-0.950407565571368,1
2071,0,80,71,-1.75337996054441,1
2072,0,80,72,-2.4534277934581,1
2073,0,80,73,-3.1103048697114,1
2074,0,80,74,-3.63344518467784,1
2075,0,80,75,-3.9393499456346,1
2076,0,80,76,-4.46526985615492,1
2077,0,80,77,-4.84058094024658,1
2078,0,80,78,-5.0500083565712,1
2079,0,80,79,-5.42165184020996,1
2080,0,80,80,-5.74030393362045,1
2081,0,80,81,-6.85426209121943,1
2082,0,80,82,-8.88020201772451,1
2083,0,80,83,-8.42595828324556,1
2084,0,80,84,-5.95877429097891,1
2085,0,80,85,-5.66669927164912,1
2086,0,80,86,-3.65314417891204,1
2087,0,80,87,-1.95772105548531,1
2088,0,80,88,-0.958678100025281,1
2089,0,80,89,-0.0547568348792993,1
2090,0,80,90,0.618745409650728,1
2091,0,80,91,1.00733975879848,1
2092,0,80,92,1.47549727931619,1
2093,0,80,93,1.85629398934543,1
2094,0,80,94,2.23892980255187,1
2095,0,80,95,2.54713601991534,1
2096,0,80,96,2.7407685033977,1
2097,0,80,97,2.91460213065147,1
2098,0,80,98,3.01519898697734,1
2099,0,80,99,3.07115907967091,1
2100,0,80,100,3.11065693199635,1
2101,0,79,1,22.129537910223,1
2102,0,79,2,21.5283321142197,1
2103,0,79,3,20.7371456623077,1
2104,0,79,4,19.8575945794582,1
2105,0,79,5,19.1864988207817,1
2106,0,79,6,18.6981587409973,1
2107,0,79,7,18.1261412203312,1
2108,0,79,8,17.5424118638039,1
2109,0,79,9,16.9798315167427,1
2110,0,79,10,16.2762890905142,1
2111,0,79,11,15.6144099086523,1
2112,0,79,12,14.8346569389105,1
2113,0,79,13,13.9972258210182,1
2114,0,79,14,13.0981597006321,1
2115,0,79,15,11.8071468323469,1
2116,0,79,16,10.6466444283724,1
2117,0,79,17,9.38625480234623,1
2118,0,79,18,8.22145429998636,1
2119,0,79,19,7.30083430558443,1
2120,0,79,20,6.36494478583336,1
2121,0,79,21,5.45521733164787,1
2122,0,79,22,4.66459818184376,1
2123,0,79,23,3.75224883109331,1
2124,0,79,24,2.94270829111338,1
2125,0,79,25,2.05118232034147,1
2126,0,79,26,1.2997825583443,1
2127,0,79,27,0.546128629473969,1
2128,0,79,28,1.07737659628037,1
2129,0,79,29,-0.430304337642156,1
2130,0,79,30,-0.557399460973102,1
2131,0,79,31,0.44666150030389,1
2132,0,79,32,1.24238271825016,1
2133,0,79,33,1.94171069376171,1
2134,0,79,34,2.44438486546278,1
2135,0,79,35,2.69764507189393,1
2136,0,79,36,2.75460351631045,1
2137,0,79,37,2.70663546025753,1
2138,0,79,38,2.67309616878629,1
2139,0,79,39,2.674036744982,1
2140,0,79,40,2.68169774487615,1
2141,0,79,41,2.60829803720117,1
2142,0,79,42,2.51074355840683,1
2143,0,79,43,2.48225905001163,1
2144,0,79,44,2.54527593776584,1
2145,0,79,45,2.69960496947169,1
2146,0,79,46,2.79420122504234,1
2147,0,79,47,2.84256335347891,1
2148,0,79,48,2.85132777690887,1
2149,0,79,49,2.8211408816278,1
2150,0,79,50,2.75357889384031,1
2151,0,79,51,2.69862237945199,1
2152,0,79,52,2.63209029659629,1
2153,0,79,53,2.55066700652242,1
2154,0,79,54,2.44913490116596,1
2155,0,79,55,2.35378200188279,1
2156,0,79,56,2.2735935356468,1
2157,0,79,57,2.19530721195042,1
2158,0,79,58,2.11833970062435,1
2159,0,79,59,1.99174372293055,1
2160,0,79,60,1.77273218147457,1
2161,0,79,61,1.55138760432601,1
2162,0,79,62,1.30383899901062,1
2163,0,79,63,1.13144509866834,1
2164,0,79,64,0.868211891502142,1
2165,0,79,65,0.42624263268408,1
2166,0,79,66,-0.124378562220954,1
2167,0,79,67,-0.756018429470714,1
2168,0,79,68,-1.53490434819832,1
2169,0,79,69,-2.20908966381103,1
2170,0,79,70,-2.91969895735383,1
2171,0,79,71,-3.50268244370818,1
2172,0,79,72,-3.96808664873242,1
2173,0,79,73,-4.50278677418828,1
2174,0,79,74,-4.86072129011154,1
2175,0,79,75,-5.10835399478674,1
2176,0,79,76,-5.36090486496687,1
2177,0,79,77,-5.40968737006187,1
2178,0,79,78,-5.71518225967884,1
2179,0,79,79,-7.26840359717607,1
2180,0,79,80,-8.8501043394208,1
2181,0,79,81,-7.96052774786949,1
2182,0,79,82,-8.01410235464573,1
2183,0,79,83,-6.04164253920317,1
2184,0,79,84,-4.34654512628913,1
2185,0,79,85,-2.86701240390539,1
2186,0,79,86,-1.53150995820761,1
2187,0,79,87,-0.930671780835837,1
2188,0,79,88,-0.224276553322852,1
2189,0,79,89,0.49660524079809,1
2190,0,79,90,1.06125587970018,1
2191,0,79,91,1.42578476294875,1
2192,0,79,92,1.80219923518598,1
2193,0,79,93,2.09155766479671,1
2194,0,79,94,2.37223048135638,1
2195,0,79,95,2.58639217540622,1
2196,0,79,96,2.72055454552174,1
2197,0,79,97,2.84710321202874,1
2198,0,79,98,2.92751761525869,1
2199,0,79,99,2.98251086845994,1
2200,0,79,100,3.02777816355228,1
2201,0,78,1,22.6314397752285,1
2202,0,78,2,22.1732182204723,1
2203,0,78,3,21.3278791904449,1
2204,0,78,4,20.3612931370735,1
2205,0,78,5,19.537907063961,1
2206,0,78,6,18.8995362818241,1
2207,0,78,7,18.204558879137,1
2208,0,78,8,17.5671813189983,1
2209,0,78,9,16.989389359951,1
2210,0,78,10,16.2928092926741,1
2211,0,78,11,15.6584319025278,1
2212,0,78,12,14.9416434019804,1
2213,0,78,13,14.2415691167116,1
2214,0,78,14,13.3656279891729,1
2215,0,78,15,11.8791698217392,1
2216,0,78,16,10.6072518378496,1
2217,0,78,17,9.24076899886131,1
2218,0,78,18,7.98223923146725,1
2219,0,78,19,7.00207564979792,1
2220,0,78,20,6.05971260368824,1
2221,0,78,21,5.18451757729053,1
2222,0,78,22,4.44427833706141,1
2223,0,78,23,3.60506058856845,1
2224,0,78,24,2.87261365354061,1
2225,0,78,25,2.10751025564969,1
2226,0,78,26,1.59186805412173,1
2227,0,78,27,1.14192250740598,1
2228,0,78,28,-0.246313800860662,1
2229,0,78,29,-1.6500245265197,1
2230,0,78,30,-1.64901568414643,1
2231,0,78,31,0.383649893352413,1
2232,0,78,32,1.01582572888583,1
2233,0,78,33,1.72618806920946,1
2234,0,78,34,2.24769426137209,1
2235,0,78,35,2.5281200632453,1
2236,0,78,36,2.64673451706767,1
2237,0,78,37,2.67576542496681,1
2238,0,78,38,2.66846175119281,1
2239,0,78,39,2.64115428179502,1
2240,0,78,40,2.59363808482885,1
2241,0,78,41,2.48231161013246,1
2242,0,78,42,2.38356437534094,1
2243,0,78,43,2.33205477148294,1
2244,0,78,44,2.32255471870303,1
2245,0,78,45,2.37215163186193,1
2246,0,78,46,2.41782875731587,1
2247,0,78,47,2.44113758578897,1
2248,0,78,48,2.44233559817076,1
2249,0,78,49,2.40175532177091,1
2250,0,78,50,2.31420534104109,1
